record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3ho0MXUbpVM8pPtFn,5848070Fn,update,correction,,Strengthening,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores will remained closed through April 13.",2020-04-03,2020-04-03,2020-04-14,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-06-02,2020-06-02T13:56:51Z
R_AKzpcorhMVNtniNEk,3281148Ek,update,correction,,Strengthening,"On March 10, the Vatican announced the closure of the office of ""the Photographic Service of L’Osservatore Romano, which will remain accessible online."" The office will remain closed through April 13.",2020-04-03,2020-04-03,2020-04-14,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Publishing activities,,"This type of business  (""Publishing activities"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-06-02,2020-06-02T13:58:39Z
R_3qsyoql4IZiQY54Fp,9598640Fp,update,correction,,Strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. These measures will continue through April 13.",2020-04-03,2020-04-03,2020-04-14,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Supermarkets/grocery stores,,"This type of business  (""Supermarkets/grocery stores"") is allowed to open with conditions",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html ; https://www.vaticannews.va/it/vaticano/news/2020-03/cov19-un-solo-caso-in-vaticano.html,2020-06-02,2020-06-02T14:04:18Z
R_3qsyoql4IZiQY54Ds,9598640Ds,update,correction,,Strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. These measures will continue through April 13.",2020-04-03,2020-04-03,2020-04-14,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Pharmacies,,"This type of business  (""Pharmacies"") is allowed to open with conditions",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html ; https://www.vaticannews.va/it/vaticano/news/2020-03/cov19-un-solo-caso-in-vaticano.html,2020-06-02,2020-06-02T14:04:18Z
R_27QIKPSeSxS0oj5Fp,9598640Fp,update,original,Change of Policy,Strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. ""These measures will remain in force"" through May 3. UPDATE: The supermarket and pharmacy, closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Supermarkets/grocery stores,,"This type of business  (""Supermarkets/grocery stores"") is allowed to open with conditions",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-06-02,2020-06-02T14:30:12Z
R_27QIKPSeSxS0oj5Ds,9598640Ds,update,original,Change of Policy,Strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. ""These measures will remain in force"" through May 3. UPDATE: The supermarket and pharmacy, closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Pharmacies,,"This type of business  (""Pharmacies"") is allowed to open with conditions",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-06-02,2020-06-02T14:30:12Z
R_3EaM7bz1eWQGgHHEk,3281148Ek,update,original,Change of Policy,Strengthening,"On March 10, the Vatican announced the closure of the office of ""the Photographic Service of L’Osservatore Romano, which will remain accessible online."" The office will remain closed through May 3. UPDATE: The Service, which is closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Publishing activities,,"This type of business  (""Publishing activities"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-06-02,2020-06-02T14:38:14Z
R_1er67ajrL6WAm10Fi,5848070Fi,update,original,Change of Policy,Strengthening,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores will remained closed through May 3. UPDATE: The clothing warehouse, closed through April 13, will now be closed through May 3.",2020-04-14,2020-04-14,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Retail Businesses,,"This type of business  (""Retail Businesses"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-06-02,2020-06-02T14:40:40Z
R_1er67ajrL6WAm10Fn,5848070Fn,update,original,Change of Policy,Strengthening,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores will remained closed through May 3. UPDATE: The clothing warehouse, closed through April 13, will now be closed through May 3.",2020-04-14,2020-04-14,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-06-02,2020-06-02T14:40:40Z
R_yF8afoE90fXoLh7Fi,5848070Fi,update,original,Change of Policy,Relaxing,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores were ordered to reopen April 20. UPDATE: Once scheduled to open on May 3, the clothing warehouse instead opened on April 20.",2020-04-20,2020-04-20,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Retail Businesses,,"This type of business  (""Retail Businesses"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.ilmattino.it/primopiano/vaticano/vaticano_lavoratori_curia_governatorato_fase_2_coronavirus_papa_francesco_dipendenti-5181888.html,2020-06-09,2020-06-09T14:43:26Z
R_yF8afoE90fXoLh7Fn,5848070Fn,update,original,Change of Policy,Relaxing,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores were ordered to reopen April 20. UPDATE: Once scheduled to open on May 3, the clothing warehouse instead opened on April 20.",2020-04-20,2020-04-20,2020-05-04,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"This type of business  (""Shopping Centers"") is closed/locked down",Vatican,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.ilmattino.it/primopiano/vaticano/vaticano_lavoratori_curia_governatorato_fase_2_coronavirus_papa_francesco_dipendenti-5181888.html,2020-06-09,2020-06-09T14:43:26Z
R_1FQf0zpmtNEup8qFx,3930124Fx,update,correction,,Strengthening,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-04,2020-03-04,2020-04-13,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,2020-08-15,2020-08-15T14:15:40Z
R_1FQf0zpmtNEup8qEi,3930124Ei,update,correction,,Strengthening,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-04,2020-03-04,2020-04-13,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Public museums/galleries,,,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,2020-08-15,2020-08-15T14:15:40Z
R_3F2Lqfu29vBeTV7Fx,3930124Fx,new_entry,original,,,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-08,2020-03-08,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,2020-05-16,2020-05-16T16:09:32Z
R_3F2Lqfu29vBeTV7Ei,3930124Ei,new_entry,original,,,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-08,2020-03-08,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Public museums/galleries,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,2020-05-16,2020-05-16T16:09:32Z
R_11iQuWe0OEfxVkMEh,7322786Eh,new_entry,original,,,The Vatican Apostolic Archive closed to visitors on March 6.,2020-03-06,2020-03-09,,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Public libraries,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://globalnews.ca/news/6639716/coronavirus-vatican-covid19/,2020-06-09,2020-06-09T13:56:19Z
R_1eFtTPQ3uZxArZRFx,5340498Fx,new_entry,correction,,,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-10,2020-03-10,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-05-28,2020-05-28T13:56:58Z
R_1eFtTPQ3uZxArZRDk,5340498Dk,new_entry,correction,,,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. These measures will remain in force, unless further indications are given, until 3 April 2020.",2020-03-10,2020-03-10,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Other public facilities,,,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-05-28,2020-05-28T13:56:58Z
R_3h09fdZFxIiw2YGCl,929732Cl,new_entry,original,,,"As of March 10, Vatican City will close the two sale points of the Libreria Editrice Vaticana, the publishing house of the state. One of these sale points is located in the city, in Piazza San Pietro and the other is located in Rome in Piazza Pio XII. These two sale points will reopen on April 3.",2020-03-10,2020-03-10,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Issuing of permits/certificates and/or processing of government documents,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-05-29,2020-05-29T13:52:55Z
R_3MEX9zEBqzVcholDk,7287264Dk,new_entry,original,,,"On March 10, the Vatican closed ""the mobile unit of the Vatican Post Office in Saint Peter’s Square."" The unit will reopen on April 3.",2020-03-10,2020-03-10,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Other public facilities,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-05-29,2020-05-29T14:07:53Z
R_RJknxaJMMIF0HYJFx,8889802Fx,new_entry,original,,,As of March 10 the Vatican has closed St. Peter's Square and Basilica to guided tours and tourists. This policy will remain in force until April 3.,2020-03-10,2020-03-10,2020-04-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html,2020-06-01,2020-06-01T14:27:10Z
R_28BZt4zeCtaHxT3Fx,5340498Fx,update,original,Change of Policy,Strengthening,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. The pharmacy and the Annona supermarket remain open, but with restricted entry. The mobile unit of the Vatican Post Office in Saint Peter’s Square, the two sale points of the Libreria Editrice Vaticana, the Photographic Service of L’Osservatore Romano, which will remain accessible online, and the clothing warehouse will remain closed.
The canteen for employees will be closed to the public from March 11, when a meal delivery service will be activated at the request of the various bodies and entities of the Holy See and Vatican City State.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See has decided to extend until 13 April inclusive the measures adopted so far to avoid the spread of the coronavirus, in coordination with the provisions issued by the Italian authorities on 1 April 2020.",2020-03-10,2020-03-10,2020-04-13,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/03/200403c.html,2020-05-20,2020-05-20T15:29:47Z
R_28BZt4zeCtaHxT3Dk,5340498Dk,update,original,Change of Policy,Strengthening,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. The pharmacy and the Annona supermarket remain open, but with restricted entry. The mobile unit of the Vatican Post Office in Saint Peter’s Square, the two sale points of the Libreria Editrice Vaticana, the Photographic Service of L’Osservatore Romano, which will remain accessible online, and the clothing warehouse will remain closed.
The canteen for employees will be closed to the public from March 11, when a meal delivery service will be activated at the request of the various bodies and entities of the Holy See and Vatican City State.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See has decided to extend until 13 April inclusive the measures adopted so far to avoid the spread of the coronavirus, in coordination with the provisions issued by the Italian authorities on 1 April 2020.",2020-03-10,2020-03-10,2020-04-13,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Other public facilities,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/03/200403c.html,2020-05-20,2020-05-20T15:29:47Z
R_0kz5yjN5C1dRDQRFx,5340498Fx,update,original,Change of Policy,Strengthening,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. The pharmacy and the Annona supermarket remain open, but with restricted entry. The mobile unit of the Vatican Post Office in Saint Peter’s Square, the two sale points of the Libreria Editrice Vaticana, the Photographic Service of L’Osservatore Romano, which will remain accessible online, and the clothing warehouse will remain closed.
The canteen for employees will be closed to the public from March 11, when a meal delivery service will be activated at the request of the various bodies and entities of the Holy See and Vatican City State.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See, following the communiqué of 3 April, extends all the measures taken to date to deal with the Covid-19 health emergency until 3 May inclusive.",2020-03-10,2020-03-10,2020-05-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-05-20,2020-05-20T17:21:05Z
R_0kz5yjN5C1dRDQRDk,5340498Dk,update,original,Change of Policy,Strengthening,"As of March 10 Saint Peter’s Square and Basilica are closed to guided tours and tourists. The pharmacy and the Annona supermarket remain open, but with restricted entry. The mobile unit of the Vatican Post Office in Saint Peter’s Square, the two sale points of the Libreria Editrice Vaticana, the Photographic Service of L’Osservatore Romano, which will remain accessible online, and the clothing warehouse will remain closed.
The canteen for employees will be closed to the public from March 11, when a meal delivery service will be activated at the request of the various bodies and entities of the Holy See and Vatican City State.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See, following the communiqué of 3 April, extends all the measures taken to date to deal with the Covid-19 health emergency until 3 May inclusive.",2020-03-10,2020-03-10,2020-05-03,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Other public facilities,,This service is no longer provided by the government,Vatican,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,2020-05-20,2020-05-20T17:21:05Z
